InvoiceNo,Description,Quantity,UnitPrice,InvoiceDate,Country,CustomerID
832851,USB-C Cable,10,7.99,2023-11-13 23:00:00,Belgium,32196
643475,Smartwatch,3,199.99,2023-12-19 21:00:00,Netherlands,18697
232029,Laptop Stand,6,30.0,2022-05-23 18:00:00,Netherlands,42597
146954,Portable SSD,5,99.99,2022-07-19 08:00:00,France,82818
736286,LED Monitor,8,150.0,2022-07-12 13:00:00,Germany,53832
666499,Mechanical Keyboard,10,85.0,2024-05-20 12:00:00,Italy,16056
314179,Laptop Stand,5,30.0,2022-09-18 22:00:00,Belgium,64981
428592,Laptop Stand,4,30.0,2022-12-23 13:00:00,Italy,33406
118892,LED Monitor,3,150.0,2024-07-13 12:00:00,Germany,62336
212323,USB-C Cable,9,7.99,2024-01-15 17:00:00,Spain,21824
151777,Smartwatch,9,199.99,2023-03-30 21:00:00,Italy,31507
193155,Webcam HD,6,39.99,2022-04-20 18:00:00,United Kingdom,35060
353379,USB-C Cable,6,7.99,2022-04-09 17:00:00,Netherlands,70955
715734,Bluetooth Speaker,1,45.0,2022-06-01 06:00:00,Germany,53343
852943,LED Monitor,7,150.0,2023-04-10 09:00:00,Spain,78261
654341,Mechanical Keyboard,3,85.0,2023-04-29 10:00:00,Italy,90984
697743,Bluetooth Speaker,8,45.0,2022-10-05 19:00:00,France,14107
878428,Smartwatch,3,199.99,2022-12-18 22:00:00,Italy,26769
259439,Webcam HD,3,39.99,2023-07-03 12:00:00,Germany,87895
539732,Mechanical Keyboard,2,85.0,2024-02-13 20:00:00,Germany,34206
879943,USB-C Cable,5,7.99,2023-01-26 19:00:00,France,46067
549480,Mechanical Keyboard,8,85.0,2024-12-16 11:00:00,Belgium,13260
715915,Smartwatch,6,199.99,2023-09-08 15:00:00,United Kingdom,88380
496770,Bluetooth Speaker,7,45.0,2023-09-08 07:00:00,Netherlands,63851
280562,Wireless Mouse,9,15.99,2024-03-12 14:00:00,Netherlands,49196
945036,Bluetooth Speaker,1,45.0,2022-03-26 18:00:00,Italy,78904
765144,Webcam HD,3,39.99,2023-03-13 12:00:00,Netherlands,20356
670827,Bluetooth Speaker,10,45.0,2024-10-23 09:00:00,Belgium,43167
383749,USB-C Cable,4,7.99,2024-02-13 18:00:00,Spain,36171
957602,Smartwatch,4,199.99,2023-07-21 17:00:00,United Kingdom,80771
127321,USB-C Cable,7,7.99,2023-01-21 11:00:00,Spain,84657
278018,Bluetooth Speaker,1,45.0,2024-08-29 09:00:00,Belgium,95558
252444,USB-C Cable,3,7.99,2024-09-16 20:00:00,France,50069
349454,LED Monitor,3,150.0,2023-01-04 08:00:00,France,18399
441349,Noise Cancelling Headphones,10,120.0,2024-10-06 06:00:00,United Kingdom,74741
804290,Portable SSD,7,99.99,2023-05-16 15:00:00,Spain,80006
947379,Webcam HD,7,39.99,2024-12-27 01:00:00,Germany,71216
683385,Wireless Mouse,1,15.99,2023-02-15 06:00:00,United Kingdom,72851
200680,USB-C Cable,2,7.99,2024-04-16 09:00:00,Italy,86989
409648,Wireless Mouse,1,15.99,2024-04-18 02:00:00,Belgium,33919
571157,Bluetooth Speaker,3,45.0,2024-08-22 18:00:00,Spain,38508
646270,Mechanical Keyboard,8,85.0,2023-04-26 05:00:00,Belgium,68829
435664,Mechanical Keyboard,4,85.0,2022-06-09 11:00:00,Germany,21210
800316,Smartwatch,10,199.99,2024-08-11 17:00:00,Germany,18528
927595,Noise Cancelling Headphones,3,120.0,2023-07-05 08:00:00,Belgium,90174
791853,Noise Cancelling Headphones,7,120.0,2022-10-19 06:00:00,Germany,67479
675684,Bluetooth Speaker,2,45.0,2024-12-20 11:00:00,Germany,70979
144747,Bluetooth Speaker,5,45.0,2022-05-27 02:00:00,France,60183
441267,Mechanical Keyboard,8,85.0,2024-02-24 22:00:00,France,87354
817869,Mechanical Keyboard,2,85.0,2024-07-07 00:00:00,Spain,35594
373723,Noise Cancelling Headphones,6,120.0,2022-05-29 05:00:00,Netherlands,53699
163526,Smartwatch,7,199.99,2022-11-17 07:00:00,Spain,97921
416672,Mechanical Keyboard,1,85.0,2024-02-11 06:00:00,Belgium,30730
729159,Laptop Stand,5,30.0,2022-01-19 08:00:00,Italy,20764
323016,Laptop Stand,3,30.0,2022-12-11 21:00:00,United Kingdom,21632
952437,Smartwatch,5,199.99,2023-12-05 22:00:00,France,71506
734417,Wireless Mouse,6,15.99,2024-02-21 19:00:00,Belgium,14089
613217,Wireless Mouse,1,15.99,2024-07-23 20:00:00,Belgium,25840
102688,Bluetooth Speaker,8,45.0,2022-09-03 06:00:00,Netherlands,76995
799425,Mechanical Keyboard,5,85.0,2024-11-10 01:00:00,Italy,18862
192971,Laptop Stand,6,30.0,2022-07-30 11:00:00,Germany,45993
957488,Smartwatch,8,199.99,2022-04-02 11:00:00,France,93570
116879,Smartwatch,5,199.99,2022-11-30 04:00:00,France,14925
745613,USB-C Cable,5,7.99,2022-11-20 13:00:00,France,34073
198325,Smartwatch,9,199.99,2023-10-24 19:00:00,Spain,59212
586463,Mechanical Keyboard,5,85.0,2023-05-24 05:00:00,Spain,53426
417909,USB-C Cable,6,7.99,2024-03-22 21:00:00,France,71628
399479,Noise Cancelling Headphones,7,120.0,2023-09-30 16:00:00,Netherlands,50072
128926,LED Monitor,2,150.0,2022-06-03 05:00:00,Spain,21308
121724,LED Monitor,9,150.0,2022-05-27 08:00:00,Belgium,35154
725010,Mechanical Keyboard,2,85.0,2024-01-28 21:00:00,Netherlands,89442
184715,Webcam HD,8,39.99,2022-09-13 12:00:00,France,66552
221117,Wireless Mouse,2,15.99,2023-08-08 01:00:00,Germany,63050
660380,Laptop Stand,1,30.0,2024-01-30 21:00:00,United Kingdom,30664
460080,Mechanical Keyboard,10,85.0,2024-11-03 03:00:00,United Kingdom,75027
764518,Noise Cancelling Headphones,4,120.0,2022-12-15 20:00:00,Belgium,15980
344365,Wireless Mouse,10,15.99,2022-02-06 01:00:00,Netherlands,59185
515884,Noise Cancelling Headphones,10,120.0,2023-01-04 11:00:00,United Kingdom,62652
851465,LED Monitor,7,150.0,2022-06-29 02:00:00,United Kingdom,80668
558772,Noise Cancelling Headphones,9,120.0,2023-10-19 16:00:00,Netherlands,71117
926046,Bluetooth Speaker,9,45.0,2023-03-27 05:00:00,Belgium,53185
305465,Noise Cancelling Headphones,8,120.0,2022-06-22 00:00:00,Germany,48560
470379,Wireless Mouse,6,15.99,2023-08-17 10:00:00,Germany,40994
917037,Portable SSD,3,99.99,2024-11-20 17:00:00,Italy,22451
563880,LED Monitor,8,150.0,2023-07-26 16:00:00,Spain,36833
365854,Portable SSD,10,99.99,2023-04-15 01:00:00,United Kingdom,50164
380811,Laptop Stand,10,30.0,2023-08-29 01:00:00,Belgium,38224
176887,Wireless Mouse,3,15.99,2022-12-24 20:00:00,France,24495
922689,Noise Cancelling Headphones,2,120.0,2023-10-18 06:00:00,Spain,81625
862273,Smartwatch,9,199.99,2023-06-23 09:00:00,Netherlands,76803
221297,LED Monitor,7,150.0,2022-07-08 23:00:00,Spain,30882
275886,Wireless Mouse,5,15.99,2024-11-09 01:00:00,France,97885
812327,Laptop Stand,10,30.0,2023-12-31 04:00:00,Netherlands,86791
906729,Smartwatch,8,199.99,2022-11-18 14:00:00,Italy,13059
911247,Wireless Mouse,4,15.99,2023-08-02 03:00:00,Netherlands,50866
197279,LED Monitor,10,150.0,2022-08-25 02:00:00,Germany,37718
603278,Laptop Stand,5,30.0,2024-12-17 13:00:00,Italy,47157
662899,Mechanical Keyboard,8,85.0,2022-11-04 17:00:00,Spain,27135
451768,LED Monitor,6,150.0,2022-12-31 18:00:00,France,62938
714375,Webcam HD,4,39.99,2024-11-20 05:00:00,Germany,71937
300295,Webcam HD,5,39.99,2024-11-02 02:00:00,Belgium,44276
923278,LED Monitor,9,150.0,2023-01-02 09:00:00,Spain,37413
363326,Webcam HD,4,39.99,2022-08-31 15:00:00,Germany,59315
865353,Noise Cancelling Headphones,8,120.0,2024-07-08 06:00:00,Belgium,95450
775324,Webcam HD,3,39.99,2022-05-05 23:00:00,Spain,19783
684794,USB-C Cable,9,7.99,2022-09-19 05:00:00,Italy,63249
316706,Bluetooth Speaker,2,45.0,2024-04-09 20:00:00,Belgium,82525
909827,Portable SSD,7,99.99,2022-03-06 16:00:00,Belgium,57380
510475,Bluetooth Speaker,7,45.0,2024-09-11 12:00:00,France,29353
602295,Portable SSD,9,99.99,2023-01-30 21:00:00,Italy,47252
776054,USB-C Cable,8,7.99,2023-11-04 00:00:00,Italy,52512
774513,Smartwatch,2,199.99,2022-04-26 09:00:00,France,53964
726618,Mechanical Keyboard,3,85.0,2023-05-30 05:00:00,Belgium,23110
872196,Webcam HD,2,39.99,2024-07-18 05:00:00,Italy,37199
906724,Wireless Mouse,10,15.99,2022-04-30 10:00:00,Belgium,25625
423476,Webcam HD,2,39.99,2023-11-28 15:00:00,Belgium,70709
418232,Bluetooth Speaker,3,45.0,2023-08-08 02:00:00,Netherlands,21775
853487,LED Monitor,2,150.0,2024-11-06 04:00:00,Germany,78622
623394,Portable SSD,3,99.99,2022-03-10 08:00:00,Belgium,27944
766829,Smartwatch,8,199.99,2024-07-09 09:00:00,Spain,83803
108908,Portable SSD,6,99.99,2023-04-04 05:00:00,Netherlands,10591
598674,USB-C Cable,3,7.99,2024-02-02 14:00:00,Germany,92449
394229,LED Monitor,5,150.0,2022-07-29 00:00:00,Netherlands,89710
173544,Bluetooth Speaker,3,45.0,2023-05-22 03:00:00,Germany,49206
745520,USB-C Cable,4,7.99,2022-09-16 06:00:00,Italy,45868
978557,USB-C Cable,8,7.99,2023-03-28 04:00:00,France,13195
480439,Smartwatch,6,199.99,2022-02-12 03:00:00,Italy,35170
375337,Mechanical Keyboard,7,85.0,2024-01-05 20:00:00,Spain,77635
366696,Mechanical Keyboard,7,85.0,2022-02-08 23:00:00,Italy,54914
919041,Smartwatch,2,199.99,2022-01-15 14:00:00,United Kingdom,82789
445340,Smartwatch,3,199.99,2024-08-18 06:00:00,Belgium,80253
214082,Mechanical Keyboard,8,85.0,2024-02-15 06:00:00,Spain,84840
527691,Wireless Mouse,7,15.99,2022-03-15 08:00:00,Germany,22094
664894,Portable SSD,8,99.99,2022-05-19 22:00:00,Netherlands,95736
902875,USB-C Cable,1,7.99,2023-03-16 16:00:00,Netherlands,53915
927804,Smartwatch,1,199.99,2024-06-26 10:00:00,United Kingdom,77870
152933,Mechanical Keyboard,5,85.0,2024-02-05 11:00:00,France,78233
336740,Webcam HD,5,39.99,2023-02-02 20:00:00,United Kingdom,16700
185936,Laptop Stand,6,30.0,2023-08-13 14:00:00,Germany,51445
756937,LED Monitor,8,150.0,2024-04-05 16:00:00,Netherlands,27371
544365,Smartwatch,4,199.99,2024-11-23 19:00:00,United Kingdom,22808
703859,Noise Cancelling Headphones,5,120.0,2024-06-28 12:00:00,Spain,99794
289488,Mechanical Keyboard,9,85.0,2023-08-23 07:00:00,Spain,80982
187394,USB-C Cable,7,7.99,2022-02-17 15:00:00,Germany,68677
189378,Wireless Mouse,9,15.99,2024-03-23 08:00:00,Italy,98914
269472,USB-C Cable,1,7.99,2024-08-04 10:00:00,Netherlands,19172
440506,Mechanical Keyboard,10,85.0,2023-04-10 20:00:00,United Kingdom,43144
769430,Noise Cancelling Headphones,9,120.0,2023-06-01 16:00:00,Netherlands,38223
507918,Portable SSD,3,99.99,2022-01-27 16:00:00,Belgium,23106
795497,USB-C Cable,3,7.99,2022-06-28 12:00:00,United Kingdom,72062
406223,Laptop Stand,7,30.0,2023-09-13 23:00:00,United Kingdom,63288
535736,Laptop Stand,9,30.0,2023-07-10 13:00:00,France,10989
781010,Laptop Stand,6,30.0,2024-01-13 11:00:00,Italy,24208
508221,Portable SSD,3,99.99,2022-03-19 07:00:00,Germany,83772
144217,USB-C Cable,7,7.99,2022-05-01 01:00:00,France,78341
124684,Portable SSD,5,99.99,2023-02-25 03:00:00,Italy,35416
898561,Webcam HD,5,39.99,2022-01-13 10:00:00,Spain,97807
536363,Smartwatch,9,199.99,2023-06-28 19:00:00,Belgium,74784
777624,Bluetooth Speaker,9,45.0,2022-07-08 21:00:00,France,42994
724044,Noise Cancelling Headphones,5,120.0,2023-09-07 06:00:00,Germany,94217
220128,Wireless Mouse,1,15.99,2024-10-03 04:00:00,Italy,88520
715362,Webcam HD,5,39.99,2022-12-02 18:00:00,Netherlands,59697
191682,Wireless Mouse,2,15.99,2022-10-16 15:00:00,Spain,45754
503567,LED Monitor,6,150.0,2022-03-16 20:00:00,France,99235
783009,Wireless Mouse,9,15.99,2024-06-28 07:00:00,Belgium,48907
314789,Portable SSD,1,99.99,2022-10-19 09:00:00,Germany,48993
550954,Portable SSD,5,99.99,2023-01-17 00:00:00,Germany,68860
216921,Wireless Mouse,1,15.99,2023-09-01 13:00:00,France,58715
535217,USB-C Cable,9,7.99,2022-04-08 15:00:00,France,43593
208189,Webcam HD,9,39.99,2024-07-11 00:00:00,Netherlands,57600
890742,Portable SSD,10,99.99,2023-02-05 17:00:00,Italy,85553
109995,Bluetooth Speaker,6,45.0,2022-04-30 14:00:00,France,10087
533655,Wireless Mouse,1,15.99,2023-04-04 13:00:00,Italy,79887
891086,Portable SSD,1,99.99,2022-07-27 14:00:00,France,43616
816905,Wireless Mouse,10,15.99,2022-03-02 00:00:00,Belgium,74190
702496,Wireless Mouse,5,15.99,2023-04-10 20:00:00,Italy,95488
447038,Bluetooth Speaker,7,45.0,2023-04-30 03:00:00,Netherlands,37780
947864,Mechanical Keyboard,2,85.0,2024-06-29 14:00:00,Italy,90310
110219,Laptop Stand,5,30.0,2022-03-16 22:00:00,Spain,30367
976815,Wireless Mouse,8,15.99,2024-09-10 00:00:00,United Kingdom,77292
645570,Webcam HD,8,39.99,2023-03-24 15:00:00,Spain,20535
335619,Laptop Stand,5,30.0,2022-10-07 07:00:00,Belgium,42048
662629,Mechanical Keyboard,10,85.0,2023-10-15 09:00:00,France,12223
320263,Noise Cancelling Headphones,7,120.0,2024-01-31 00:00:00,United Kingdom,37058
763091,Mechanical Keyboard,8,85.0,2022-02-11 08:00:00,Netherlands,50255
558481,Webcam HD,3,39.99,2022-01-08 00:00:00,Netherlands,44481
628799,LED Monitor,9,150.0,2023-06-25 01:00:00,Italy,18469
120253,Laptop Stand,1,30.0,2022-01-30 00:00:00,Netherlands,38943
855397,USB-C Cable,2,7.99,2024-11-17 09:00:00,Germany,17724
539605,Portable SSD,7,99.99,2022-10-02 23:00:00,Italy,55522
684301,USB-C Cable,4,7.99,2024-09-05 08:00:00,Belgium,42658
890535,Webcam HD,9,39.99,2023-04-10 09:00:00,Spain,89931
824432,Noise Cancelling Headphones,4,120.0,2022-05-31 19:00:00,France,29083
627861,LED Monitor,5,150.0,2023-07-20 02:00:00,Germany,41468
706582,Portable SSD,5,99.99,2022-06-15 15:00:00,France,24282
780234,Smartwatch,7,199.99,2023-09-21 00:00:00,Netherlands,30642
110958,Bluetooth Speaker,6,45.0,2023-04-10 11:00:00,Netherlands,12469
399336,Mechanical Keyboard,3,85.0,2023-11-03 07:00:00,Belgium,55205
481462,Laptop Stand,7,30.0,2023-02-21 04:00:00,Netherlands,39544
108137,Smartwatch,5,199.99,2024-07-15 05:00:00,Italy,65273
458534,Smartwatch,6,199.99,2023-12-02 02:00:00,Spain,82878
215972,Laptop Stand,10,30.0,2023-06-16 16:00:00,Netherlands,52439
937924,Webcam HD,6,39.99,2024-12-14 10:00:00,Netherlands,45900
187930,Noise Cancelling Headphones,9,120.0,2023-02-13 06:00:00,Belgium,52254
444556,Webcam HD,2,39.99,2022-11-19 05:00:00,Belgium,28894
505895,LED Monitor,5,150.0,2024-03-28 04:00:00,France,89692
371902,Noise Cancelling Headphones,7,120.0,2022-08-16 04:00:00,United Kingdom,20402
469800,USB-C Cable,10,7.99,2024-04-10 12:00:00,France,11282
370719,Smartwatch,10,199.99,2023-03-07 13:00:00,Belgium,96864
646500,Mechanical Keyboard,1,85.0,2024-03-08 17:00:00,Spain,10742
997479,Portable SSD,8,99.99,2024-02-26 09:00:00,Spain,61230
471119,LED Monitor,6,150.0,2023-01-07 12:00:00,Spain,37301
968273,Portable SSD,9,99.99,2024-09-28 17:00:00,Netherlands,62275
431444,LED Monitor,2,150.0,2023-07-14 08:00:00,Spain,99353
724286,LED Monitor,8,150.0,2022-06-27 09:00:00,Italy,88258
970927,Portable SSD,5,99.99,2024-01-25 20:00:00,Netherlands,51615
471264,Noise Cancelling Headphones,8,120.0,2023-08-08 12:00:00,Germany,32731
861561,Webcam HD,6,39.99,2023-01-23 13:00:00,United Kingdom,70046
214813,Mechanical Keyboard,10,85.0,2023-11-21 06:00:00,Italy,90841
520555,Laptop Stand,5,30.0,2022-08-04 10:00:00,France,71711
934416,Laptop Stand,9,30.0,2023-11-10 20:00:00,United Kingdom,91645
547941,Smartwatch,6,199.99,2022-02-14 14:00:00,United Kingdom,26499
883735,Smartwatch,8,199.99,2022-11-22 14:00:00,Germany,46828
978877,Portable SSD,9,99.99,2024-05-19 01:00:00,United Kingdom,60220
443699,Smartwatch,5,199.99,2024-10-31 00:00:00,Netherlands,31885
348343,Noise Cancelling Headphones,5,120.0,2023-01-28 06:00:00,Italy,76549
492829,Bluetooth Speaker,5,45.0,2022-07-06 14:00:00,Netherlands,24534
910055,LED Monitor,4,150.0,2023-05-05 13:00:00,Germany,74671
546299,LED Monitor,2,150.0,2024-06-12 18:00:00,Netherlands,33932
375391,Portable SSD,6,99.99,2023-10-29 16:00:00,United Kingdom,65707
956726,USB-C Cable,5,7.99,2024-05-08 17:00:00,Spain,89708
412099,Portable SSD,4,99.99,2023-07-29 15:00:00,Spain,92399
259712,Webcam HD,3,39.99,2022-02-13 21:00:00,United Kingdom,84149
913227,Portable SSD,7,99.99,2022-12-25 01:00:00,Spain,92582
177355,Webcam HD,4,39.99,2023-08-24 20:00:00,Netherlands,39860
985478,Mechanical Keyboard,9,85.0,2022-11-30 01:00:00,Netherlands,53272
540017,Smartwatch,1,199.99,2023-09-25 12:00:00,Germany,46169
475638,Smartwatch,9,199.99,2022-07-19 15:00:00,Belgium,90503
772111,Wireless Mouse,10,15.99,2024-05-24 15:00:00,Belgium,79574
396797,Mechanical Keyboard,9,85.0,2024-09-15 03:00:00,Germany,32829
867632,Portable SSD,6,99.99,2023-08-16 01:00:00,Germany,20276
588693,Noise Cancelling Headphones,7,120.0,2022-03-03 00:00:00,United Kingdom,17784
904988,Webcam HD,7,39.99,2024-09-18 20:00:00,Netherlands,90615
106183,LED Monitor,7,150.0,2024-06-27 00:00:00,Italy,71498
779460,USB-C Cable,4,7.99,2022-02-21 21:00:00,Italy,25622
133738,Smartwatch,6,199.99,2022-01-15 05:00:00,United Kingdom,83729
755541,Webcam HD,6,39.99,2023-03-31 06:00:00,Germany,33449
857595,Laptop Stand,5,30.0,2022-09-18 20:00:00,France,50740
824490,Webcam HD,3,39.99,2024-05-04 02:00:00,Italy,58392
966638,Webcam HD,1,39.99,2024-01-11 03:00:00,Germany,88374
493311,Mechanical Keyboard,9,85.0,2022-10-24 17:00:00,Italy,85356
484741,Wireless Mouse,9,15.99,2023-04-24 14:00:00,United Kingdom,71886
501030,Noise Cancelling Headphones,9,120.0,2024-11-22 14:00:00,Netherlands,71937
667923,Bluetooth Speaker,7,45.0,2024-08-04 02:00:00,Netherlands,67231
522631,Mechanical Keyboard,5,85.0,2022-04-07 02:00:00,United Kingdom,79336
625237,Smartwatch,3,199.99,2022-12-26 18:00:00,Germany,13661
421715,Laptop Stand,2,30.0,2023-02-22 18:00:00,Belgium,66861
452336,USB-C Cable,8,7.99,2024-05-12 13:00:00,Netherlands,17651
435954,Mechanical Keyboard,9,85.0,2024-10-02 20:00:00,Belgium,44600
565875,Portable SSD,6,99.99,2022-12-12 18:00:00,Germany,91461
412705,USB-C Cable,7,7.99,2024-12-28 04:00:00,United Kingdom,18917
154076,Wireless Mouse,5,15.99,2023-01-25 02:00:00,United Kingdom,82598
429405,LED Monitor,6,150.0,2023-09-09 13:00:00,Italy,83960
629878,Smartwatch,3,199.99,2024-12-01 13:00:00,Netherlands,53354
532559,Noise Cancelling Headphones,9,120.0,2024-06-24 20:00:00,Italy,11224
936308,Laptop Stand,8,30.0,2022-07-25 15:00:00,Germany,88247
368569,Webcam HD,2,39.99,2023-12-24 11:00:00,Italy,75431
401676,Laptop Stand,1,30.0,2023-06-18 15:00:00,France,14959
215565,Portable SSD,5,99.99,2024-10-18 15:00:00,Belgium,27402
137461,Portable SSD,9,99.99,2023-03-08 16:00:00,Belgium,92681
728078,Webcam HD,9,39.99,2022-06-18 04:00:00,Italy,49470
460779,Laptop Stand,5,30.0,2022-08-29 23:00:00,Belgium,32832
153991,LED Monitor,7,150.0,2024-02-27 07:00:00,United Kingdom,67257
133811,LED Monitor,4,150.0,2024-01-07 06:00:00,France,20849
166977,LED Monitor,8,150.0,2022-03-22 19:00:00,Netherlands,94636
310836,USB-C Cable,8,7.99,2022-03-05 10:00:00,Netherlands,60200
200506,Mechanical Keyboard,9,85.0,2024-07-24 12:00:00,Italy,90245
939603,Mechanical Keyboard,2,85.0,2022-10-25 08:00:00,Belgium,12481
697118,Smartwatch,1,199.99,2023-11-16 13:00:00,Germany,23012
336886,Laptop Stand,5,30.0,2023-01-31 12:00:00,Spain,83042
380482,LED Monitor,4,150.0,2022-09-21 10:00:00,Germany,64161
676559,Portable SSD,9,99.99,2023-10-29 02:00:00,Spain,29372
121466,Laptop Stand,4,30.0,2023-12-10 10:00:00,Italy,31373
314824,Portable SSD,4,99.99,2023-11-16 20:00:00,Spain,15385
634097,Bluetooth Speaker,1,45.0,2024-08-04 02:00:00,France,74669
758083,LED Monitor,5,150.0,2024-05-28 03:00:00,Germany,68408
472527,Smartwatch,2,199.99,2023-12-31 03:00:00,United Kingdom,30965
642310,Webcam HD,4,39.99,2023-07-20 07:00:00,Italy,80317
631566,Bluetooth Speaker,1,45.0,2022-11-20 06:00:00,United Kingdom,95495
228608,USB-C Cable,5,7.99,2024-09-26 19:00:00,France,65124
351437,Mechanical Keyboard,9,85.0,2022-03-28 07:00:00,Netherlands,82716
667196,Noise Cancelling Headphones,3,120.0,2023-04-13 06:00:00,Germany,61378
881511,Laptop Stand,2,30.0,2022-11-02 10:00:00,Belgium,49888
149349,Smartwatch,8,199.99,2023-08-08 08:00:00,Italy,46465
313911,USB-C Cable,4,7.99,2023-05-18 06:00:00,United Kingdom,49582
213200,USB-C Cable,7,7.99,2023-09-09 08:00:00,Netherlands,49527
531014,Portable SSD,7,99.99,2023-08-20 17:00:00,France,46677
632177,Bluetooth Speaker,6,45.0,2022-09-03 16:00:00,France,10303
308340,USB-C Cable,8,7.99,2023-09-12 05:00:00,Spain,24102
947248,Wireless Mouse,1,15.99,2024-04-20 11:00:00,Belgium,24619
873070,Laptop Stand,6,30.0,2022-09-25 06:00:00,France,45862
371403,Laptop Stand,2,30.0,2024-10-27 13:00:00,Germany,33656
329108,Bluetooth Speaker,7,45.0,2023-07-23 14:00:00,France,14596
250078,Mechanical Keyboard,4,85.0,2024-03-08 19:00:00,Netherlands,54053
988062,USB-C Cable,6,7.99,2023-12-09 14:00:00,Spain,75923
281589,Laptop Stand,10,30.0,2024-06-08 00:00:00,Germany,23736
781631,Portable SSD,7,99.99,2022-08-11 00:00:00,Netherlands,18221
185957,Mechanical Keyboard,1,85.0,2024-07-30 19:00:00,Italy,77563
977921,Wireless Mouse,1,15.99,2022-12-17 14:00:00,Italy,22029
510721,Noise Cancelling Headphones,4,120.0,2024-08-18 14:00:00,United Kingdom,62823
337103,USB-C Cable,5,7.99,2023-09-09 12:00:00,Spain,68854
463970,Smartwatch,2,199.99,2024-09-27 00:00:00,Netherlands,67901
919379,Mechanical Keyboard,4,85.0,2024-07-29 18:00:00,Belgium,63542
382987,Webcam HD,2,39.99,2024-08-04 22:00:00,Belgium,58021
618291,Portable SSD,10,99.99,2022-03-15 02:00:00,Spain,61795
772739,Portable SSD,9,99.99,2022-04-12 02:00:00,Belgium,30647
697097,USB-C Cable,10,7.99,2022-11-28 03:00:00,Netherlands,44021
582765,Portable SSD,2,99.99,2024-10-04 11:00:00,Netherlands,53244
806235,Mechanical Keyboard,7,85.0,2024-10-28 23:00:00,Italy,43400
458991,Laptop Stand,2,30.0,2022-02-18 11:00:00,Spain,18901
932740,Wireless Mouse,9,15.99,2023-05-01 17:00:00,Netherlands,21693
715686,Noise Cancelling Headphones,3,120.0,2023-01-18 22:00:00,France,89553
767458,Wireless Mouse,10,15.99,2024-06-08 05:00:00,Netherlands,30711
775967,Noise Cancelling Headphones,10,120.0,2024-05-10 23:00:00,France,42296
762993,LED Monitor,3,150.0,2024-07-06 10:00:00,United Kingdom,32576
415322,Portable SSD,6,99.99,2023-07-25 10:00:00,Italy,89874
657816,Laptop Stand,2,30.0,2022-12-18 22:00:00,Italy,37007
380568,Noise Cancelling Headphones,1,120.0,2024-05-29 15:00:00,Germany,35520
872173,Noise Cancelling Headphones,1,120.0,2023-01-18 03:00:00,Belgium,82509
842724,Smartwatch,6,199.99,2023-11-03 14:00:00,Italy,78298
761920,LED Monitor,10,150.0,2023-08-26 03:00:00,United Kingdom,41896
429581,Wireless Mouse,7,15.99,2024-02-24 11:00:00,United Kingdom,72078
